id,name,count
163859,apple cider,1
163860,anesthetic,1
163864,incinerator,2
163870,picking apples,1
163874,unwed pregnancy,4
11710,high school graduation,4
11713,graduation present,1
4893,lamp,3
10107,sinbad,8
1319,east india trading company,4
9685,futuristic,26
7714,step brother,3
10904,telephone call,4
40831, gilbert and sullivan,2
40832,gilbert and sullivan's princess ida,1
40837,piano duet,2
40838,lyricist,2
40984,exhibition,3
156930,sexual confusion,2
178867,lone ranger,5
232793,feature version of serial film,4
183126,new job,5
155802,american football stadium,4
3342,yacht,25
3843,inferiority,1
7858,boy gang,3
1899,hunger,25
4337,famine,9
2451,gas chamber,4
41596,denial,4
41597,revisionist,1
164724,washington state,2
181089,japanese american,2
1472,starships,6
5100,supernova,2
159457,security,6
219855,barracks,1
162078,female singer,9
166463,night club singer,2
196599,rebelliousness,1
196600,pacific northwest,2
171842,sinking boat,3
7904,paraguay,1
10249,mengele,3
161255,nazi hunter,2
161256,third reich,6
10560,crypt,5
204352,iron mask,3
7191,fever,1
231151,chestnut,1
7984,bikini,42
9783,bong,6
54169,stoner,11
173186,teenage pregnancy,19
227616,surfer dude,1
2333,campsite,3
11338,wild animal,6
3797,bicycle,23
180491,cycling,14
186360,bicycle race,3
190881,luxury liner,1
10053,sexploitation,40
157774,has been,3
6198,ladder,5
215306,vecino,1
173431,tarot,5
9002,witshire,1
9003,southhampton,1
11130,art house,7
209998,japanese new wave,21
3805,relocation,2
198400,music documentary,8
3232,odessa,2
3667,time,20
179418,hollywood star,4
197361,hairstylist,2
10506,prehistoric,16
7937,cuban revolution,8
156378,land,7
2392,koran,6
5835,martin luther king,5
5860,nation of islam,2
5861,civil rights movement ,7
5863,mekka,1
5864,pilgrimage,4
7912,rugby,7
11116,airplane wreck,2
155372,freezing,3
183241,change of heart,3
185994,ex military,2
6343,music tv programme,2
163097,female athlete,4
168316,home front,2
234626,edwardian england,2
192241,disturbed teenager,4
8743,streetball,1
8744,jeopardy,1
201388,confidence artist,1
207988,hustling,1
177303,valley girl,3
197110,teenage mortality,1
374,smuggling of arms,4
33649,legs,6
162740,arms,1
187891,paper knife,1
206558,guitar case,1
2880,test person,2
4966,error,3
215659,salvation,2
238160,christ figure,1
2573,metal detector,2
155955,business card,3
156153,ice cream,6
165749,stairway,2
176638,software,1
176661,death of pet,2
159633,pager,1
2323,group dynamics,6
3077,leader,8
5890,community,15
5891,backpacker,9
4144,donkey,9
186210,chalk.,1
179018,stock broker,4
193889,investment firm,2
2600,crisis line,1
14774,flask,1
14775,corps,1
6719,montreal,13
194452,bosnian war,1
174099,blue collar worker,2
216620,assembly line,1
182824,charlie chaplin,3
2480,eye operation,4
176745,blind girl,5
183875,little tramp,3
15210,wallet,4
41005,foundling,4
183887,smashing a window,1
209173,abandoned,3
14574,rancher,27
187314,smoke signal,2
187320,storekeeper,3
154796,overbearing father,2
191889,father child relationship,2
3352,tree,22
156228,sequoia,1
234124,judgment call,2
5903,alzheimer,6
206118,dogma,1
189368,barber,10
199217,coins,1
199221,stolen,3
208344,dysfunctional,3
5568,flush,5
212873,co-parenting,2
3767,noises,3
8580,neue frau,1
168550,reproduction,3
213826,ecw,1
229287,wwe,2
4950,code,5
9849,beating,23
156152,hagakure,1
156154,haitian,2
156155,cd player,1
156156,rouge,1
156157,arm sling,1
156158,racial slur,5
187243,stock market crash,5
6274,learning and teaching,9
202764,dolls,4
2215,hurricane,20
68642,intimidation,8
173297,nightclub singer,6
176716,wheelchair bound,4
236960,local indians,1
17972,plastic surgeon,6
9905,german occupation,6
33786,apollo s,2
9683,lieutenant,11
11104,russian front,5
232871,splatter film,1
162701,racial prejudice,5
1745,passion for collection,2
3095,antiquary,4
3097,picture puzzle,1
9829,french movies,14
1447,indiana,16
1686,home run,2
156100,minor leagues,4
11315,sex change,4
15068,one day,6
157273,shot in the forehead,3
182536,suicide pact,4
182541,bank cashier,1
182546,car procession,1
182550,attica,1
215257,unhappy marriage,4
185441,civil war veteran,5
193534,canadian army,1
187259,sea captain,1
158279,hunt,14
184659,radio show host,1
224540,white supremacist,1
14641,based on memoir or autobiography,12
164391,dust bowl,2
164400,labor union,5
164401,hoedown,1
208412,wagon master,1
2795,mystic,7
7422,moon landing,8
34046,rocket ship,2
157191,woody woodpecker,1
162630,zero gravity,3
3539,czechoslovakia,9
15272,gestapo,10
4446,hitler youth,3
161757,fable,5
18139,nuclear war,9
2107,coca-cola,4
2487,naivety,14
9268,yale university,1
170548,kennedy assassination,5
9381,nymphomanin,1
1866,bad smell,3
2597,bigfoot,19
9721,hunting trip,6
9902,wildlife,16
11220,cryptozoology,3
170014,footprint,2
179368,french canadian,4
210214,sasquatch,4
222529,rescue operation,7
4456,frog,15
154986,gonzo,1
155351,muppet,2
155352,kermit,1
155353,fozzie bear,1
155354,kermit the frog,2
155355,floyd,1
155356,dr teeth,1
155358,miss piggy,1
155361,studebaker,1
210376,marretas,1
11691,puppetry,5
7038,giant bird,3
11176,haystack,1
14668,reading aloud,3
17984,foster family,3
68643,food fight,2
155497,truck driver,22
155574,sesame street,3
158162,teddy bear,5
164745,journey shown on map,2
169062,garbage can,2
177331,net,2
183965,turkey the bird,3
185957,flying upside down,2
191509,news,7
192098,roller skating,2
196578,jalopy,1
196579,dodo bird,1
196581,lost child,2
196583,birdhouse,1
196584,water pump,1
196586,reference to snow white,2
196587,riding lawn mower,1
196589,upside down,1
222097,fruit,3
166958,prehistoric creature,14
182677,sea battle,6
163212,water pollution,3
196407,environmental law,1
4133,omen,2
199686,near-death experience,5
6202,spring,5
6533,kodiak bear,1
6534,brown bear,2
6535,puma,2
6536,trapper,10
191522,tire iron,1
188014,mixed race child,6
197170,memoirs,1
155803,drive over cliff,2
157632,fraternity,17
160450,dean,4
209506,college freshman,2
3261,street war,8
3910,restaurant critic,4
4733,pizzeria,5
5736,coloured,2
226001,witness relocation,1
4618,step daughter,4
3330,pizza delivery,6
10278,ninja,42
6362,turtle,22
232707,survival training,1
9362,sensei,2
2998,gi,3
188608,ice fishing,2
6072,ruling class,1
165872,miscegenation,3
6219,oakland,1
14988,asian,9
237849,asian man,2
237850,asian lead,2
18009,iran,17
181655,congressman,2
734,bullfight,7
223106,lord byron,2
170309,dead children,3
170310,south sea island,1
170319,survival skills,5
170322,degeneration,2
170325,adolescent boy,3
170330,swine,1
170333,innocence lost,3
170336,asthmatic,1
170337,aeronautics,1
170339,rite,4
33618,machine,8
33619,pardon,3
33620,guilty,3
12440,ranchers,4
18249,game,23
165803,telephone call  ,4
171497,rhetoric,2
196497,scopes monkey trial,1
4759,exploration,5
5930,getting lost,2
6728,stadt,2
11709,russian soldier,4
174638,siberia,9
3760,light,14
4212,contact,2
4217,exchange,3
160754,mother ship,2
206711,obsessive quest,2
206811,life turned upside down,2
40929,witch burning,5
40931,witchcraft,31
4820,leap in time,7
173066,postal worker,5
173077,figment of imagination,1
173083,oneiric,1
169151,cupcake,3
169152,twenty something,10
169160,gameboy,1
169161,money bag,2
169171,sidewalk,2
164245,dying young,2
164255,rising star,1
164263,marital rape,2
2639,falcon,4
2640,twilight,1
11671,american football team,1
11672,cheerleading,10
532,music record,10
638,bruce frederick joseph springsteen,1
639,record collection,2
10669,pay phone,2
171083,ivy league,2
171095,u.s. senator,1
171100,dining hall,1
222782,two guns belt,12
4332,peter pan,6
6187,fairy-tale figure,10
157144,stockings,5
186188,fossil,4
186192,animal senses evil,1
186195,pair of evil eyes,1
215285,crate,1
6377,sheik,4
11039,giallo,74
211043,black gloved killer,3
1365,harley davidson,6
18062,obsessed fan,8
173307,broken leg,1
177071,horse ranch,3
229400,eligible bachelor,1
229401,horse boarder,1
157938,soviet,9
2458,profit,3
10177,corporate,4
41153,meeting,6
202429,fired,5
203286,network,2
203287,anchor,1
203289,structure,1
203291,rant,1
232607,funny,2
238382,cleanliness freak,1
238410,neat freak,1
179419,comanche,6
9853,paranormal,23
200725,phenomenon,1
218024,amateur radio,1
226626,aurora borealis,1
227771,altering history,1
7558,life-saver,5
34030,typewriter,7
208904,war on crime,1
15182,partisan,10
15184,woman,19
15186,task force,1
223009,keith mallory,2
188583,beach movie,8
3702,memphis,3
5694,elvis,15
10857,debt collector,4
210692,comic drunk,1
1297,predator,8
14915,invisible,7
6706,performance,16
10564,japanese culture,15
14926,katana sword,8
18104,samurai era,7
190446,edo period,5
197915,kabuki,2
9547,urteil,1
174075,white collar,2
174076,harvard business school,1
174085,child of divorce,3
174089,unreliable narrator,4
217076,voice imitation,1
1536,religious education,11
9860,sex pistols,1
34118,retrospective,7
160619,fake accident,1
160627,gambling debt,5
192528,mimes,2
192530,barflies,1
5166,gramophone,3
165252,master of ceremonies,1
165255,baron love,1
165261,english lesson,1
194978,film actresses,1
234899,former film star,2
18092,guardian,4
165533,craps,4
165540,fake blindness,1
165546,necktie,1
165551,carnation,2
165556,barber shop,4
161302,eternal youth,5
201272,international,3
15228,golf course,4
177993,gopher,1
189868,rumor,10
222173,social experiment,6
6790,north atlantic,4
933,michigan,7
194005,escape from a mental institution,1
8650,unwillingly pregnant,10
10331,lubricant,1
1672,lifestyle,9
2412,commune,17
2414,test of courage,5
2415,idiot,8
2417,self-awareness,7
2420,normality,2
155641,credit rolling down,1
3722,human body,6
1395,arena,9
179780,chariot,2
192230,philosopher,3
235791,barbarian horde,1
235792,2nd century,1
235793,successor,1
1885,quickie,2
18044,railway,5
5532,boardwalk,3
173276,dreamer,4
5746,iceland,20
6652,rhine,4
166541,betrayed,3
204241,burgundy,4
234174,dwarf,2
159314,scientology,4
208997,bureaucrat,3
213987,city ruin,3
8081,entrance examination,2
10551,ballet,36
207010,dance teacher,5
196396,turnstile,1
178402,modern western,4
1985,prenzlauer berg,2
232921,heroes journey,1
232922,pee wee herman,1
232923,paul rubens,1
232924,tim burton,1
4120,fair,8
162710,culture,11
10789,prehistoric egg,1
161186,nesting grounds,1
181033,lemur,2
178226,lost and found,1
178229,older brother younger sister,1
5098,sperm bank,7
10058,sorority,20
12398,teen sex comedy,6
33472,cross country,7
167737,losing money,2
167739,male virgin,4
167749,horniness,1
167768,dorm room,4
183728,sex tape,4
8586,keks,1
5083,hysteria,9
186378,hidden fortune,1
9194,harem,7
188709,organ music,2
180808,klondike,4
193021,cold blooded killer,1
3370,kilt,2
3372,title of nobility,4
9610,coup,8
158780,u.s. marine corps,10
160876,joint chiefs of staff,2
209817,political thriller,9
3464,tanker,3
3466,sardinien,1
3467,warhead,3
3468,jet ski,2
2711,marcus square,2
162610,weightlessness,2
156634,tv,10
185435,railroad station,1
172112,sacramento,1
228342,绝地奶霸,1
228343,卧底肥妈,1
228344,big爆任务,1
228345,超级妈妈,1
8873,yeti,6
3248,gigolo,14
180191,tod,2
1240,eating and drinking,3
176798,taxi dancer,1
192266,personals column,1
160061,bullfighter,7
163131,flying dutchman,1
10100,puppet master,3
194170,televison,4
4515,northern africa,4
8009,marching band,4
18465,interrupted hanging,1
160583,western town,4
160586,western spoof,4
160588,ceremony,5
160589,frontier town,3
160595,looking at the camera,2
160597,saloon girl,2
160602,movie reality crossover,2
160605,nietzsche,1
160607,coot,1
191591,benji,2
13032,cougar,6
165643,song and dance,4
224326,sister act,1
3453,parents-in-law,8
4597,pencil,2
4598,eraser,1
234129,cool hair,1
155071,pagan,5
2696,drums,7
173919,punk band,15
10445,anti social,2
10874,thrash metal,3
10875,metal,10
33678,beard,5
41390,mustache,6
167875,sombrero,2
177882,right hand man,2
15226,dead fish,3
6954,swing,6
187676,confetti,1
12011,hijinks,3
156391,peeping tom,7
161266,teaching,13
161267,misadventure,4
15000,person on fire,4
15059,t shirt,4
155861,workout,1
157669,health club,3
157675,rabid anger,1
157676,disfigured face,6
157681,strong man,7
157686,car run over,1
157688,shock humor,2
1471,places and planets,4
162359,cherry pie,1
5730,hispanoamerican,2
473,chain,2
6239,benzine,1
18114,exploding car,9
205624,ozploitation,20
1789,boomerang,1
10689,wasteland,7
17937,desolate,2
158269,oil refinery,4
164899,disfigurement mask,2
172841,music box,2
175994,oil tanker,3
192213,wanderer,3
8516,oasis,4
194713,post nuclear,9
157584,megalomaniac,2
178539,maverick cop,2
204904,exploding boat,3
171261,television broadcast,3
915,car thief,7
15100,lock pick,3
161636,car movie,3
226581,ford mustang,2
227900,blacklight,1
155375,austria-hungary,5
8054,volunteer,5
10572,music business,12
158744,stock footage,9
173687,music hall,3
176095,jazz band,4
176096,generational,1
176098,jewish mafia,1
176104,heroin addiction,3
226254,prison bus,1
235226,vampire clan,1
159909,veteran,18
162340,expose,4
18508,exploding body,3
177398,levitation,4
217415,government agency,1
33861,law student,4
171476,study group,1
171486,paper airplane,2
171493,student mentor relationship,1
171494,studying,1
34250,media hype,2
155744,newspaper man,20
234848,film gris,1
162236,convicted felon,2
5310,approach,8
211269,emotions,7
780,kung fu,87
185456,south dakota,2
185457,badlands,3
3231,russian revolution 1905,1
3234,baby carriage,1
186004,imperial russia,4
205585,insubordination,2
208568,port city,1
5785,model student,1
6707,student movie,6
156096,butterfly,14
9696,magic mushroom,2
157908,psychedelics,5
164877,heroin addict,5
185521,chicken farm,4
185522,pie machine,1
5992,south carolina,4
15067,talking to the camera,5
196726,celebrity cameo,5
13046,grocery,2
168669,meteorologist,2
168672,rescue boat,1
168673,marina,1
168676,city hall,2
168678,the flemish cap,1
168679,male camaraderie,2
160174,mental asylum,9
12553,alien abduction,14
183637,barrio,3
193309,police shootout,8
206319,lowrider,3
156208,federal agent,5
170118,makeup artist,4
226919,justice department,2
12631,long abandoned,2
211144,snake man,1
155049,wedding dress,6
5946,ethiopia,7
6019,human trafficking,19
6277,language course,3
2101,garage,16
2384,modernity,6
3026,reality,18
4659,municipal park,2
4660,darkroom,1
4662,illusion,11
237384,mod 1960s,1
237386,counterculture,1
5634,pawnbroker,5
183528,half breed,5
10761,superhuman,15
170179,mentally handicapped man,3
5503,civil engineer,2
5504,asthma,4
159401,misdirection,2
11169,missing girl,9
2646,bird,24
1315,hays code,1
194236,sorority house,7
192239,renaissance troup,1
5921,step mother,15
6444,sodomy,4
9344,sexology,1
188242,aphrodisiac,1
228163,adopted daughter,1
228164,torture victim,1
188649,big band,1
193046,noodle,2
5771,seine,3
8818,glucksspiel,1
18106,knife throwing,9
8864,amateur soccer,4
8613,malibu,10
4168,greenhouse,7
10478,disembodied head,8
156622,wild west show,3
2898,armor,4
3072,campaign,5
9450,front,2
7939,portal,10
12434,undertaker,8
162335,mortuary,5
232766,vengeance,5
973,refugee camp,7
8810,laos,4
367,shyness,15
8080,saint tropez,5
156855,scientific experiment,12
161351,nazi exploitation film,7
161352,ilse koch,1
6309,double murder,4
4788,ersatz,2
9782,blindfold,2
9785,perversion,11
155241,customer,2
4308,queen elisabeth ii,4
157241,criminal investigation,8
206792,dream like experience,1
157930,homestead,3
163674,gunfighter,15
161698,doctor patient relationship,6
189401,brain surgery,7
189131,psychoanalyst,4
162745,ritual sacrifice,2
178647,occult horror,2
195526,supergirl,3
202723,powers,5
3292,chinese woman,5
5514,conspiracy of murder,10
40905,cheering crowd,5
163128,scalpel,3
168637,used car dealer,1
168638,nurse uniform,1
168641,female bartender,1
168643,tv production,2
168654,heart specialist,1
168657,formosa cafe hollywood,1
168658,tv writer,1
33372,womanhood,3
172399,thinness,2
177077,rocking chair,1
206887,seville,7
4633,state of emergency,4
4045,music journalist,1
10505,promiscuity,9
15291,on the road,15
180413,aspiring writer,2
5679,phone booth,6
11343,brighton,9
18254,laptop,11
34112,wig,7
177958,mini cooper,4
177960,broken finger,1
177967,foot pursuit,1
197999,room service,2
6897,bordeaux,2
176857,duchess,2
